SoldToID,ShipToID,ShipToName,Address1,Address2,Address3,City,State,PostalCode,Country
1000136,FORWARDER,CROWLEY LOGISTICS INC.,10205 NW 108TH AVENUE SUITE 1,CONSIGNEE EL PESCADOR OFFSHORE BOUTIQUE,,MIAMI,FL,33178,USA
1001317,SAME,TRUE DIRECTIONAL SERVICES,210 SANDERS ST,ATTN: BRENT SHAW,,BOWIE,TX,76230,USA
1001389,SAME,DUCKS UNLIMITED SAN ANTON,14080 NACOGDOCHES RD,#132,,SAN ANTONIO,TX,78247,USA
1001480,SAME,CS&S INC DBA GOLD MINE PA,2111 SANDY LANE,,,LAUREL,MS,39443,USA
1001544,SAME,ISLANDER OUTFITTERS LLC,936 PORTER AVE,,,OCEAN SPRINGS,MS,39564,USA
1001545,SAME,BIG HORN TROUT SHOP INC,91 1ST STREET E.,,,FORT SMITH,MT,59035,USA
1001546,SAME,GRIZZLY HACKLE FLY SHOP L,215 W. FRONT ST.,,,MISSOULA,MT,59802,USA
1001547,SAME,KARMA SPORTSFISHING LLC,14724 N. HOLT BROTHERS LN.,,,PRESCOTT,AZ,86305,USA
1001285,WARMRIVER,THREE RIVERS RANCH,1662 HWY 47,,,ASHTON,ID,83420,USA
1001553,SAME,SUREWAY SUPERMARKET DBA W,3209 HWY 1,,,GRAND ISLE,LA,70358,USA
1001657,SAME,"ALLEN & TINA, INC DBA THE",2221 STRAND,,,GALVESTON,TX,77550,USA
1001687,SAME,"EVV OUTDOORS, LLC DBA THE",500 N. CONGRESS AVE.,SUITE A,,EVANSVILLE,IN,47715,USA
1001692,SAME,SCRATCH GOLF-CRAFT FARMS ,3840 COTTON CREEK CIR.,,,GULF SHORES,AL,36542,USA
1001703,SAME,"REEL TACKLE OUTDOORS, LLC",10465 EASTEX FWY,SUITE D,,BEAUMONT,TX,77708,USA
1001268,SAME,SUNGLASS KRATE,5827 GRAND ORO LN,STE# 105,,WESLEY CHAPEL,FL,33544,USA
1001269,SAME,LAKEFRONT EYECARE,7211 REGENT ST,SUITE B,,NEW ORLEANS,LA,70124 O,USA
1001406,SAME,MIZE AUTO BODY REPAIR INC,2210 EAST MAIN,,,CLARKSVILLE,AR,72830 O,USA
1001619,SAME,FAYETTE COUNTY OUTFITTERS,102 E SOUTH MAIN ST.,,,FLATONIA,TX,78941,USA
1001620,SAME,"KM LINKS, LLC DBA PALMILL",103 PALMILLA BEACH DRIVE,,,PORT ARANSAS,TX,78373,USA
1001621,SAME,PB SALES AND CONSULTING,P O BOX 103,,,EMERSON,GA,30137,USA
1001641,SAME,SOUTH RIVER FLY SHOP LLC,323 W MAIN ST.,,,WAYNESBORO,VA,22980,USA
1001642,SAME,D AND G ADVENTURES INC DB,3754 S MAIN ST.,,,FARMVILLE,NC,27828,USA
1001170,SAME,ECA OPTICAL LLC/EYE CONSU,3225 CUMBERLAND BLVD SE,STE 175,,ATLANTA,GA,30339,USA
1001170,MARIETTA,ECA OPTICAL LLC/EYE CONSULTANTS OF ATLAN,2645 DALLAS HWY,STE 100,,MARIETTA,GA,30064,USA
1001257,SAME,FMEYE CENTER CORP -T1 EYE,PRIMER NIVEL LOCAL 28 CENTRICO,,,GUAYAMA,PR,00784,PUERTO RICO
1001258,SAME,MFE VISION CORP DBA EYE C,LAS CATALINAS MALL,SUITE 480,,CAGUAS,PR,00725,PUERTO RICO
1001257,SHIPTO,EYE CENTER GUAYAMA,8000 AVE JESUS T. PINERO,LOCAL 15,,CAYEY,PR,00736,PUERTO RICO
1001258,SHIPTO,EYE CENTER CAGUAS,8000 AVE. JESUS T. PINERO,LOCAL 15,,CAYEY,PR,00736,PUERTO RICO
1001259,SAME,ECB CAYEY COPR DBA EYE CE,8000 AVE. JESUS T. PINERO,8000 AVE. JESUS T. PINERO,,CAYEY,PR,00736,PUERTO RICO
1001419,SAME,MITCHELL EYE CENTER,515 N. SPENCE AVENUE,,,GOLDSBORO,NC,27534,USA
1001473,SAME,MY SAVIOURS GRACE LLC DBA,10269 INDUSTRIAL BLVD,,,COVINGTON,GA,30014,USA
1001474,SAME,JARRETTSVILLE FAMILY EYEC,3718 NORRISVILLE RD,STE A,,JARRETTSVILLE,MD,21084,USA
1001583,SAME,BOBCAT'S BAIT & TACKLE IN,12690 HWY 15,,,CLARKSVILLE,VA,23927,USA
1001590,SAME,FELIPE LUIZ PIOVEZAN,"RUA MARIA CINTO DE BIAGGI, 105",,,SOROCABA SAO PAULO,SP,18095 410,BRAZIL
1001591,SAME,ISLAND LUMBER & HARDWARE,213 54TH STREET,,,HOLMES BEACH,FL,34205,USA
1001592,SAME,WRABAR LLC DBA LONG BAY P,2109 W. GREAT NECK RD.,SUITE 101,,VIRGINIA BEACH,VA,23451,USA
1001596,SAME,CLEARLY COASTAL LLC / CLE,78 ARROW RD STE D,,,HILTON HEAD,SC,29928,USA
1000498,VENICEMARI,VENICE MARINA,237 SPORTS MARINA RD.,,,VENICE,LA,70091,USA
1001629,SAME,COLEMAN'S,188 STATE HWY 147,,,ZAVALLA,TX,75980,USA
1001660,REDHOT,RED HOT POWER SPORTS,2622 N. FRONTAGE RD.,,,MERIDIAN,MS,39301,USA
1001073,SAME,GRYPHEN SPECIALTY PRODUCT,6170 W CHANDLER BLVD,STE 10,,CHANDLER,AZ,85226,USA
1001074,SAME,BRICK & HOLLER OUTDOORS L,12145 WOODLAND CIR,,,BEAUMONT,TX,77705,USA
1001079,SAME,EYE ASSOC OF MELA / HAIK ,1804 N 7TH ST,,,WEST MONROE,LA,71291,USA
1001080,SAME,EYE ASSOC OF NELA / HAIK ,1804 N 7TH ST,,,WEST MONROE,LA,71291,USA
1001080,AUBURN,EYE ASSOC OF NELA / HAIK,1804 N 7TH ST,,,WEST MONROE,LA,71291,USA
1001081,SAME,EYE ASSOC OF NELA / HAIK ,1804 N 7TH ST,,,WEST MONROE,LA,71291,USA
1001081,RAYVILLE,EYE ASSOC OF NELA / HAIK,1804 N 7TH ST,,,WEST MONROE,LA,71291,USA
1001097,SAME,DORIS ANTUNEZ DBA OPTILOO,CARR. 693 #4211 SUITE 20,MAHI MAHI SHOPPING VILLAGE,,DORADO,PR,00646,PUERTO RICO
1001105,SAME,SIGHT 360 / RYCZEK EYE AS,3935 TAMPA RD,STE 4,,OLDSMAR,FL,34677,USA
1001106,SAME,EATON VISION CLINIC,215 ELM AVE,,,EATON,CO,80615,USA
1001132,SAME,GRANT EYEGLASSES INC,5248 BANK ST,,,FT. MYERS,FL,33907,USA
1001083,DAWSON,ACE AT DAWSON,873 FORRESTER DR SE,,,DAWSON,GA,39842,USA
1001198,SAME,PRO MOTION DISTRIBUTING,4151 N PECOS RD,STE 207,,LAS VEGAS,NV,89115,USA
1001198,VISTACA,PRO MOTION DISTRIBUTING,3055 ENTERPRISE CT,,,VISTA,CA,92081,USA
1001198,MEMPHISTN,PRO MOTION DISTRIBUTING,3156 CONNABROOK DR,,,MEMPHIS,TN,38116,USA
1001206,SAME,JOLLY DOG LTD.,PO BOX 948,,,ST. JOHN,. ,00831,VIRGIN ISLANDS (U.S.)
1001206,SHIPTO,JOLLY DOG LTD.,5000 ESTATE ENIGHED PMB 534,,,ST. JOHNS,VI,00830,VIRGIN ISLANDS (U.S.)
1001206,STORE,JOLLY DOG LTD.,13A CAROLINA CORAL BAY,,,ST. JOHN,VI,00830,VIRGIN ISLANDS (U.S.)
1001215,FORWARDER,GREGG MUFSON CR617467,4634 NW 74TH AVENUE,,,MIAMI,FL,33166,USA
1001284,SAME,EAST MEMPHIS EYE ASSOC/EY,6450 POPLAR AVE,STE 117,,MEMPHIS,TN,38119,USA
1001312,SAME,"FAMILY EYE CARE, PLLC",403 N GARDEN ST,,,COLUMBIA,TN,38401,USA
1001313,SAME,TERRY CONNOR OD/CONNNOR V,312 N CHANCERY ST,,,MCMINNVILLE,TN,37110,USA
1001368,SAME,BEAR COUNTRY OUTFITTERS L,1533 FORDING ISLAND RD,,,HILTON HEAD ISLAND,SC,29926,USA
1001369,SAME,RAZI HODGMAN - RX SAMPLE ,33441 CAPE BAY PLACE,,,DANA POINT,CA,92629,USA
1001398,SAME,BRAND WEAR INC DBA REEL H,1189 TAMIAMI TRAIL,,,PORT CHARLOTTE,FL,33953,USA
1001399,SAME,WAYMAKERS MARINE,301 WEST LEE ST.,,,CHICKASAW,AL,36611,USA
1000138,COVINGTON,SHADES SUNGLASSES,69288 HWY 21,SUITE 700,,COVINGTON,LA,70433,USA
1001413,SAME,COLUMBUS BARRICADES INC D,6228 MACON RD.,,,COLUMBUS,GA,31907,USA
1001646,SAME,TOTAL VISION PA,2836 ENTERPRISE RD SUITE 3,,,DEBARY,FL,32713,USA
1001699,SAME,JEFFREY HARVIE - SPORT PROMO ACCOUNT,1674 TIONIA RD.,,,NEW SMYRNA BEACH,FL,32168,USA
1001700,SAME,JEFFREY HARVIE - OPTICAL PROMO ACCOUNT,1674 TIONIA RD.,,,NEW SMYRNA BEACH,FL,32168,USA
1001701,SAME,JEFFREY HARVIE - SPORT SAMPLES ACCOUNT,1674 TIONIA RD.,,,NEW SMYRNA BEACH,FL,32168,USA
1001702,SAME,JEFFREY HARVIE - OPTICAL SAMPLES ACCOUNT,1674 TIONIA RD.,,,NEW SMYRNA BEACH,FL,32168,USA
1001059,SAME,RIVER AND RANCH PROVISION,805 S AUSTIN,,,GEORGETOWN,TX,78626,USA
1001128,SAME,ACCENT FOOT FASHIONS DBA ,400 QUIETWATER BEACH RD.,SUITE 6,,PENSACOLA BEACH,FL,32561,USA
1000942,PCB,ROB-ROY INVESTMENTS DBA DIXIE ELECTRIC,15700 PANAMA CITY BEACH PKWY,UNIT 320,,PANAMA CITY BEACH,FL,32413,USA
1001199,SAME,KYWI OPTICAL BV,FOKKERWEG 44,,,WILLEMSTAD,. ,.,CURACAO
1001200,SAME,THE CADDIS FLY ANGLING SH,168TH WEST 6TH STREET,,,EUGENE,OR,97401,USA
1001202,SAME,HENRY'S FORK FOUNDATION,801 MAIN STREET,,,ASHTON,ID,83420,USA
1001203,SAME,BEAN KING GROUP INC. DBA ,1716 W. MAIN ST.,#4,,BOZEMAN,MT,59715,USA
1001144,CHARLIEBRE,CHARLIE BREWER,501 GLENN SPRINGS RD,,,LAWRENCEBURG,TN,38464,USA
1001214,SAME,NEW BRAUNFELS OPTICAL SHO,147 N. UNION AVE,,,NEW BRAUNFELS,TX,78130,USA
1001226,SAME,HOWARDS OPTICAL,10240 W 13TH ST N,,,WITCHITA,KS,67212,USA
1001246,SAME,DRAGONFLY ANGLERS LLC,307 ELK AVE.,,,CRESTED BUTTE,CO,81224,USA
1001633,SAME,EAST ROSEBUD FLY & TACKLE,625 S. 6TH STREET,,,THERMOPOLIS,WY,82443,USA
1001633,BILLINGS,EAST ROSEBUD FLY SHOP BILLINGS,960 SOUTH 24TH STREET WEST,SUITE A,,BILLINGS,MT,59102,USA
1001047,SAME,ST. JOHN'S EYE CENTER,2504 CRILL AVE,,,PALATKA,FL,32177,USA
1001048,SAME,EYECARE ASSOC OF MORRISTO,1760 WEST MORRIS BLVD,,,MORRISTOWN,TN,37813,USA
1001058,SAME,FELGER EYE CARE PLC/ EVER,17088 ROBBINS RD,,,GRAND HAVEN,MI,49417,USA
1001207,SAME,FISHERMEN'S SOURCE,3501 SUNSET AVE,,,OCEAN,NJ,07712,USA
1001222,SAME,AMAZON FBA,4700 WILBER AVE,,,OAKLEY,CA,94561 2677,USA
1001229,SAME,JODY GRIFFETH - SAMPLES R,1340 HILL COUNTRY PLACE,,,CELINA,TX,75009,USA
1001235,SAME,BAHIA ADVENTURES LTDA,1.5 KM EAST OF FERRY,,,PAQUERA,. ,60111,COSTA RICA
1001235,SHIPTO,BAHIA ADVENTURES LTDA C/O THOMAS JONES,4634 NW 74TH AVENUE,C/O THOMAS JONES CR#6904,,MIAMI,FL,33166,USA
1001227,SHIPTO,FURIA STORE C.A. C/O VENE EMBARQUES,2970 NW 75TH AVENUE,,,MIAMI,FL,33122,USA
1001271,SAME,DR. BRENT BROWN EYECARE,101 S DAWSON ST,,,LAGRANGE,GA,30241,USA
1001682,SAME,"CLEARVUE EYES, PLLC DBA C",1145 TOWNPARK AVE #1221,,,LAKE MARY,FL,32746,USA
1001698,SAME,INVERSIONES ZUMA S. DE R.,16 AVE. 1 Y 2 CLL BO. SUYAPA ED. KRISSOL,,,SAN PEDRO SULA,CO,21104,HONDURAS
1001070,SAME,ACTION SPECIALTIES LLC,7915 HWY 90 W,,,NEW IBERIA,LA,70560,USA
1001072,SAME,CONFLUENCE FLY SHOP,375 SW POWERHOUSE DR,STE 100,,BEND,OR,97702,USA
1001082,SAME,PVF ROUNDTABLE CHARITABLE,PO BOX 2352,,,STAFFORD,TX,77497,USA
1001082,SHIPTO,PVF ROUNDTABLE CHARITABLE,4655 WRIGHT RD,#250,,STAFFORD,TX,77477,USA
1001085,SAME,FL CRACKER COOKSHACK DBA ,511 S. BROAD ST.,,,BROOKSVILLE,FL,34601,USA
1000538,028,TULSA SCHEELS,6929 S. MEMORIAL DR.,,,TULSA,OK,74133,USA
1000538,030,MERIDIAN BOISE SCHEELS,700 S. WAYFINDER AVE.,,,MERIDIAN,ID,83642,USA
1000538,038,WICHITA SCHEELS,TOWN EAST SQUARE,7700 E. KELLOGG DR.,,WICHITA,KS,67207,USA
1001162,SAME,PRINT IT LLC,106 E MAIN ST,,,CHERRYVILLE,NC,28021,USA
1001223,SAME,SAGE LAUDERDALE - SAMPLE ,116 PIEDMONT CIRCLE,,,FORSYTH,GA,31029,USA
1001253,SAME,MEYER DISTRIBUTING INC.,2424 CATHY LANE,,,JASPER,IN,47546,USA
1001324,SAME,DR DAVID GILBERT&ASSOC/GI,1547 LASKIN RD,,,VIRGINIA BEACH,VA,23451,USA
1001325,SAME,DR DAVID GILBERT&ASSOC/GI,220 W BRAMBLETON AVE,STE 111,,NORFOLK,VA,23510,USA
1000510,SEGUNDOPIS,CR PRIMO RT SRL,OCEAN PLAZA - SEGUNDO PISO,HERRADURA,,GARABITO PLAYA JACO,. ,61101,COSTA RICA
1000150,SANIBELFLY,SANIBEL FLY OUTFITTERS,2240 PERIWINKLE WAY,UNIT 11A,,SANIBEL,FL,33957,USA
1001335,SAME,"SWEETBAY GOLF CLUB, LLC/P",8901 HWY 57,,,VANCLEAVE,MS,39565,USA
1001338,SAME,KUM'S INC/KUM'S FASHION,115 EAST CLAYTON ST,,,ATHENS,GA,30601,USA
1001341,SAME,TERRY GILTNER - SAMPLE AC,28004 E HOWARD DR,,,LAKE LOTAWANA,MO,64086,USA
1001353,STORE,LOBO DO MAR,"RUA 51, 154 CENTRO BALNEARIO CAMBORIU",,,BALNEARIO CAMBORIU,SC,88330,BRAZIL
1001359,SAME,JACK'S BOATS & TRAILERS,449 NORTH BYRON BUTLER PKWY,,,PERRY,FL,32347,USA
1001405,SAME,"DALIS FISHING CHARTERS, I",795 6TH AVE N,,,NAPLES,FL,34102,USA
1001608,SAME,SEEK EYE CARE,2160 ARBORETUM BLVD,,,VICTORIA,MN,55386,USA
1001120,SAME,"S.F. ALMAN, LTD.",452 COURTHOUSE RD.,SUITE A,,GULFPORT,MS,39507,USA
1001130,SAME,RANDALL T. PARRISH JR OO ,100 N MAIN ST,,,LABELLE,FL,33935,USA
1001216,SAME,"EAGLE FAMILY VISION, INC",3650 EAGLE CREEK DR,,,MONT BELVIEW,TX,77523,USA
1001276,SAME,WILKINS OPTICIANS OF SPAR,404 MCCRARY DR,,,SPARTANBURG,SC,29303,USA
1001448,SAME,JEEP DOG STX LLC DBA MOLL,1104 STRAND STREET,STE 109,,CHRISTIANSTED,VI,00820,VIRGIN ISLANDS (U.S.)
1001449,SAME,STX ARCHERY & OUTDOORS,101 E. MAIN ST.,,,EDNA,TX,77957,USA
1001437,FOWARDER,LEON WINKLER RIVERO,11450 NW 122ND ST.,STE 300,,MIAMI,FL,33178,USA
1001450,SAME,HAPPINESS IS DBA BACKWATE,2 BROOKSIDE CT.,,,ORMOND BEACH,FL,32174,USA
1001450,STORE,BACKWATER PROVISIONS,177 E GRANADA BLVD.,,,ORMOND BEACH,FL,32176,USA
1001451,SAME,"IDEAL EYES, OD, PLLC DBA ",2596 REYNOLDS RD,SUITE A,,WINSTON SALEM,NC,27106,USA
1001571,SAME,THE CONFLUENCE FLY SHOP &,2620 N. HARBOR LOOP DR.,#17,,BELLINGHAM,WA,98225,USA
1001607,SAME,T. SPEX EYEWEAR INC/ON TH,T SPEX ON THE SEEWAY,2580 STATE RTE 21,,CANANDAIGUA,NY,14424,USA
1001654,SAME,PENA OPTICAL SOLUTIONS DB,237 W WATERS ST,,,KERRVILLE,TX,78028,USA
1001655,SAME,BP EYE CARE CENTER / TSO ,1021 STATE HWY 16,,, FREDERICKSBURG,TX,78624,USA
1001656,SAME,TSO MARBLE FALLS,2006 HWY 281 N,,,MARBLE FALLS,TX,78654,USA
1001044,SAME,EYE PARTNERS PC / EYE CEN,2800 ROSS CLARK CIRCLE,,,DOTHAN,AL,36301,USA
1001044,SHIPTO,EYE PARTNERS PC / EYE CEN,2826 ROSS CLARK CIRCLE,ST 102,,DOTHAN,AL,36301,USA
1001045,SAME,MEDLIN & DORMEN INC,216 E MAIN ST,,,BENSON,NC,27504,USA
1001046,SAME,HAMMER DOWN RIVER EXCURSI,280 RIVER ST,,,WHITE BIRD,ID,83554,USA
1001189,SAME,VENUS OPTIC CENTER LLC DB,AVE. DEGETAU,F-12,,CAGUAS,PR,00725,PUERTO RICO
1001307,SAME,"NORTH 45 EYE,PLLC/BONNERS",PO BOX 1690,,,BONNERS FERRY,ID,83805,USA
1001307,MAINST,BONNERS FERRY EC,7180 MAIN ST,,,BONNERS FERRY,ID,83805,USA
1001308,SAME,DB PALMER LLC/BAIT ON 8,105 S MAIN ST,,,NEW LONDON,NC,28127,USA
1001393,SAME,CUTTHROAT COVE LLC DBA TH,238 S. GUNNISON AVE.,,,LAKE CITY,CO,81235,USA
1001394,SAME,VEO BIEN LLC DBA CARLOS A,CALLE MARIO BRASCHI #18,,,COAMO,PR,00769,PUERTO RICO
1001395,SAME,JR FISHING SHOP,CALLE MENDEZ VIGO #399,,,DORADO,PR,00646,PUERTO RICO
1001414,SAME,SALINAS OPTICAL CLISNIO C,#64 CALLE BALDORIOTY,,,SALINAS,PR,00751,PUERTO RICO
1001415,SAME,SURF & TURF OUTDOOR SPORT,18501 ELTHAM RD.,,,WEST POINT,VA,23181,USA
1001416,SAME,K. ENTERPRISES INC DBA CA,11600 ROUTE 1,,,CHESTER,VA,23831,USA
1001421,SAME,BAPTIST TERREZZA GROUP O.,121 BAPTIST WAY,SUITE 1200,,PENSACOLA,FL,32503,USA
1001422,SAME,COASTAL APPAREL LLC - CLO,264 REFERN VILLAGE,,,SAINT SIMONS ISLAND,GA,31548,USA
1001423,SAME,FLOCK MARINE LLC,2594 SHELL RD.,SUITE E,,GEORGETOWN,TX,78628,USA
1001434,SAME,ASHLEY ELIZABETH BURTON_S,IND EYEWEAR CONSULTING,142 ASCEND CIRCLE #6205,,MELBOURNE,FL,32904,USA
1001469,SAME,SCHULTZ OUTFITTERS,4 E CROSS ST.,,,YPSILANTI,MI,48198,USA
1001285,DRIGGS,THREE RIVERS RANCH,76 N MAIN STREET,SUITE 101,,DRIGGS,ID,83422,USA
1001597,SAME,ANDERSON'S GREENHOUSES DB,11250 JEFFERSON AVE.,,,NEWPORT NEWS,VA,23601,USA
1001598,SAME,DOWN THE BAYOU CHARTERS,919 WYLIE DR.,,,BATON ROUGE,LA,70808,USA
1001650,SAME,CAPT CLAY  & SONS SEAFOOD MARKET,1319 N FEDERAL HWY #1,,,DELRAY BEACH,FL,33483,USA
1001098,SAME,ANDREW ROTHBERG OD PA/EAG,12950 RACETRACK RD,STE 111,,TAMPA,FL,33626,USA
1001099,SAME,WEST COAST EYE INSTITUTE,240 N. LECANTO HWY,,,LECANTO,FL,34461,USA
1001100,SAME,"ALASKA EYE CARE CENTERS, ",1345 W 9TH AVE,,,ANCHORAGE,AK,99501,USA
1000719,ZEPHYRHILL,OPTIMART  DBA SIGHT 360,7400 GALL BLVD,,,ZEPHYRHILLS,FL,33541,USA
1000719,PINELLAS,THE EYE ASSOCIATES OF PINELLAS,1915 34TH ST N,,,ST. PETERSBURG,FL,33713,USA
1001102,SAME,PREMIER MEDICAL MANAGEMEN,2880 DAUPHIN ST,,,MOBILE,AL,36606,USA
1001103,SAME,PREMIER MEDICAL MANAGEMEN,1302 US HWY 98,,,DAPHNE,AL,36526,USA
1001134,SAME,LKS HOLDINGS INC DBA VISI,792 S US HWY 1,,,VERO BEACH,FL,32962,USA
1001293,SAME,FONTAINE SALES-SAMPLE ACC,128 LINKSIDE DR,,,ST SIMONS ISLAND,GA,31522,USA
1001293,CAMSMITH,CAM SMITH,2421 BEACHVIEW DR,APT G-3,,OCEAN SPRINGS,MS,39564,USA
1001053,CAUSEWAY,OCEANS EAST INC,7405 S VIRGINIA DARE TRL,,,NAGS HEAD,NC,27959,USA
1001053,OIFC,OCEANS EAST INC,8770 OREGON INLET ROAD,,,NAGS HEAD,NC,27959,USA
1001327,SAME,VISION CLINIC,580 N MERIDIAN RD,,,KALISPELL,MT,59901,USA
1001446,SAME,HYDROLASA SAS DBA CRESSI ,MARCHENA #091,,,PUERTO AYORA,. ,200102,ECUADOR
1001446,SHIPTO,HYDROLASA SAS DBA CRESSI GALAPAGOS,8988 NW 105TH WAY,,,MEDLEY,FL,33178,USA
1001459,SAME,VITALY GUMENIK SAMPLE RX-,65 NAUTILUS DR,,,BAENEGAT,NJ,08005,USA
1001512,SAME,SPECTACLE GALLERY,1370 BLVD OF THE ARTS,,,SARASOTA,FL,34236,USA
1001599,SAME,JEFERSON DA SILVA,AVENIDA CORONEL LEVINO LOPES,,,TRES RACNHOS,. ,75720-000,BRAZIL
1001599,FORWARDER,JEFERSON DA SILVA,6511 NW 87TH AVENUE,CLI348906,,MIAMI,FL,33178,USA
1001600,SAME,ISLAND VENTURES INC. DBA ,7 SALEM ST.,,,NANTUCKET,MA,02554,USA
1001601,SAME,"SURFARI, INC. DBA SURFARI",88 BASS AVE.,,,GLOUCESTER,MA,01930,USA
1001602,SAME,FLINT OAK,2639 QUAIL RD.,,,FALL RIVER,KS,67047,USA
1001603,SAME,CINNAMON RAINBOWS SURF CO,62 LAFAYETTE RD.,,,NORTH HAMPTOM,NH,03862,USA
1001604,SAME,GRG LLC DBA GALLATIN RIVE,47430 GALLATIN RD,,,GALLATIN GATEWAY,MT,59730,USA
1001605,SAME,ALSPAUGH'S BOUTIQUE BY KE,1409 MAIN STREET,,,SEABROOK,TX,77586,USA
1001610,SAME,RAMBLE HOUSE,116 N MAIN ST.,,,CREEDE,CO,81130,USA
1001611,SAME,"HOSS ARCHERY & OUTDOORS, ",3520 FM 723,SUITE A,,ROSENBERG,TX,77471,USA
1001634,SAME,"GREAT BLUE HERON, INC",823 MASSACHUSETTS ST.,,,LAWRENCE,KS,66044,USA
1000876,C103,Donald Schafer,8217 Briar St.,,,Prairie Village,KS,66208,USA
1001030,TYLER,TYLER CARPENTER,1016 GENADE TRL,,,NEW BRAUNFELS,TX,78130,USA
1001403,SAME,ADVANCED EYE CARE OF MADI,102 INTERCOM DR,,,MADISON,AL,35758,USA
1001404,SAME,PGA GOLF SHOP AT LOUISVIL,25 MOCKINGBIRD VALLEY TRAIL,,,LOUISVILLE,KY,40207,USA
1001530,SAME,KAYAK FISHING SUPPLIES,7718 CALIREMONT MESA BLVD.,,,SAN DIEGO,CA,92111,USA
1001580,SAME,SEA RESORT INTERNATIONAL ,440 LOUISIANA ST.,SUITE 1150,,HOUSTON,TX,77002,USA
1001589,SAME,FISHING NANTUCKET INC DBA,41 SPARKS AVE.,,,NANTUCKET,MA,02554,USA
1001668,SAME,GEARHEAD OUTFITTERS INC,230 S MAIN,,,JONESBORO,AR,72401,USA
1001668,CHATTANO,GEARHEAD OUTFITTERS,301 MANUFACTURERS RD,,,CHATTANOOGA,TN,37405,USA
1000876,C102,Donald Schafer,8217 Briar St.,,,Prairie Village,KS,66208,USA
1001060,SAME,THE FUSS LLC DBA TIMBER T,205 REID AVE.,,,PORT ST. JOE,FL,32456,USA
1001117,SAME,GRANDER MARINE,26754 CANAL RD.,,,ORANGE BEACH,AL,36561,USA
1001122,SAME,COLUMBUS OPTICAL CO LTS/C,100 SWEETBRIAR,,,COLUMBUS,TX,78934,USA
1001122,LAGRANGE,COLUMBUS OPTICAL CO LTS/C,124 N WASHINGTON,,,LA GRANGE,TX,78954,USA
1001133,SAME,MIDTOWN VISION,400 W CERVANTES ST,,,PENSACOLA,FL,32501,USA
1000518,STORE.SHIP,TURNER ACE HARDWARE,784 MARSH LANDING PKWY,,,JACKSONVILLE,FL,32250,USA
1001194,SAME,HURRICANE HOLE MNGMT LLC/,PO BOX 750,,,BROUSSARD,LA,70518,USA
1001194,SHIPTO,HURRICANE HOLE MNGMT LLC/,1851 HWY 1,,,GRAND ISLE,LA,70358,USA
1001232,SAME,JJG TIME CORP/ELM CREEK R,457 RECREATION RD,#10,,VOSS,TX,76888,USA
1001233,SAME,"FAMILY VISION ASSOCIATES,",5431 EVERHART RD,,,CORPUS CHRISTI,TX,78411,USA
1001266,SARASOTA,NATURAL COMFORT FOOTWEAR,311 JOHN RINGLING BLVD.,,,SARASOTA,FL,34236,USA
1001322,SAME,BUCKS AND BOWS ARCHERY CO,5422 WILLIAM FLYNN HWY,,,GIBSONIA,PA,15044,USA
1001363,SAME,CHRIS GIBLER - PROMOTIONA,1674 TIONIA ROAD,,,NEW SMYRNA BEACH,FL,32168,USA
1001364,SAME,SAFETY MISC. SALES,1674 TIONIA ROAD,,,NEW SMYRNA BEACH,FL,32168,USA
1001386,SAME,"KELLY'S VENTURES, LLC/TAC",9683 RT 287,,,WELLSBORO,PA,16901,USA
1001378,SAME,FASHION FORWARD OPTICAL -,111 N. 50TH ST,,,OMAHA,NE,68132,USA
1001379,SAME,ZOEYE BEACH OPTICAL (T2),1450 W. CORBETT AVE,STE 3,,SWANSBORO,NC,28584,USA
1001478,LAKEPLACID,BIG T TIRE LAKE PLACID,624 US HWY 27,,,LAKE PLACID,FL,33852,USA
1001543,SAME,N&J ENTERPRISES INC DBA G,119 BEACH BLVD.,,,BILOXI,MS,39530,USA
1001593,SAME,MEND PROVISIONS,1887 RANDOLPH AVE.,,,ST. PAUL,MN,55105,USA
1001594,SAME,OWYHEE RIVER FLY SHOP,12615 FLOWER LN.,,,MIDDLETON,ID,83644,USA
1001595,SAME,TEXAS MARINE CLEARLAKE,2700 NASA RD 1,,,SEABROOK,TX,77586,USA
1001618,SAME,MASON AUTHEMENT ADOO/FAMI,126 CORPORATE DR STE A,,,HOUMA,LA,70360,USA
1000881,TAMIAMI,SUNSHINE ACE PELICAN		,8813 TAMIAMI TRAIL N		,,,NAPLES,FL,34108,USA
1001678,SAME,S3 SPEX CORNELIUS DBA SAL,20700 N MAIN ST,,,CORNELIUS,NC,28031,USA
1001164,SAME,GOIN COASTAL OUTFITTERS,103 S. AUSTIN ST,,,ROCKPORT,TX,78382,USA
1001176,SAME,FLORIDA EYE ASSOCIATES,502 E NEW HAVEN AVE,,,MELBOURNE,FL,32901,USA
1001339,SAME,RHIANNON L MAGGIORE OD PA,701 JC CENTER  CT,#18,,PT. CHARLOTTE,FL,33954,USA
1001372,SAME,WOODS SURFSIDE MARINA,37 MARINA DR,,,CROPWELL,AL,35054,USA
1000881,GOLDENGATE,SUNSHINE ACE HARDWARE GOLDEN GATE,11673 COLLIER BLVD.,,,NAPLES,FL,34116,USA
1001408,SAME,GEOFF SAMPLES ACCOUNT - G,572 ELAINE AVENUE,,,SHOREVIEW,MN,55126,USA
