ProductPermissionGroup,CatalogPermissionGroup,Region,SoldToID,SoldToName,CurrencyCode,PriceGroup,AccessKey,Address1,Address2,Address3,City,State,PostalCode,Country,Warehouse,Language
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001472,SAWGRASS FORD,USD,D,1001472elast,14501 W SUNRISE BLVD.,,,SUNRISE,FL,33323,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001483,SALIDA FLY LLC DBA UPRIVER FLY FISHING,USD,PH,1001483elast,107 US HWY 24 S.,,,BUENA VISTA,CO,81211,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001484,MARINE ONE CORPORATION DBA THE LOFT,USD,D,1001484elast,4500 HWY 77,,,SOUTHSIDE,AL,35907,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001489,"COLUMBIANA EYE CARE, INC",USD,D,1001489elast,22767 HWY 25,,,COLUMBIANA,AL,35051,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001492,YOUR EYE ASSOCIATES LLC,USD,D,1001492elast,426 MAIN ST,,,HARLEYSVILLE,PA,19438,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001544,ISLANDER OUTFITTERS LLC,USD,D,1001544elast,936 PORTER AVE,,,OCEAN SPRINGS,MS,39564,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001545,BIG HORN TROUT SHOP INC,USD,PH,1001545elast,91 1ST STREET E.,,,FORT SMITH,MT,59035,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001546,GRIZZLY HACKLE FLY SHOP LLC,USD,D,1001546elast,215 W. FRONT ST.,,,MISSOULA,MT,59802,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001419,MITCHELL EYE CENTER,USD,PH,1001419elast,515 N. SPENCE AVENUE,,,GOLDSBORO,NC,27534,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001420,PRONTO INC. DBA PRONTO OUTFITTERS,USD,D,1001420elast,5790 HWY 90,,,THEODORE,AL,36582,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001430,DELTA MARSH OUTFITTERS,USD,D,1001430elast,9964 GRAND BAY WILMER RD.,SUITE 2,,GRAND BAY,AL,36541,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001431,ATLANTIC MARINE SUPPLY,USD,D,1001431elast,441 GRAFTON DR.,,,YORKTOWN,VA,23692,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001444,RICARDO REYES MARTINEZ DBA TODO DE PESCA,USD,PH,1001444elast,HEROES DE INDEPENDENCIA 1620,,,LA PAZ B.C.S.,. ,23000,MEXICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001445,SIESTA MR. CB'S RENTALS INC DBA CB'S OUT,USD,D,1001445elast,1249 STICKNEY POINT RD.,,,SIESTA KEY,FL,34242,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001465,SERIOUS TACKLE EQUITIES LLC DBA SERIOUS,USD,PH,1001465elast,14065 DELANEY ROAD,,,LAMARQUE,TX,77568,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001473,MY SAVIOURS GRACE LLC DBA FRAME MASTERS,USD,D,1001473elast,10269 INDUSTRIAL BLVD,,,COVINGTON,GA,30014,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001474,JARRETTSVILLE FAMILY EYECARE,USD,PH,1001474elast,3718 NORRISVILLE RD,STE A,,JARRETTSVILLE,MD,21084,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001500,CARDIN BISIGNANI SAMPLE RX-CB1,USD,E,1001500elast,110 LINDSAY CR,,,TULLAHOMA,TN,37388,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001533,NATIONAL FEATHER CRAFT CO. INC. DBA FEAT,USD,PH,1001533elast,8307 MANCHESTER RD.,,,BRENTWOOD,MO,63144,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001534,THE SHOP ON 40,USD,PH,1001534elast,9107 AL HWY 40,,,HENAGAR,AL,35978,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001537,"HEDGES EYE CARE, PA DBA HEDGES EYE CARE",USD,D,1001537elast,14128 W NEWBERRY RD,SUITE 40,,NEWBERRY,FL,32669,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001541,MARK SHIREY OD LLC/SOUTHERN VISION CARE,USD,D,1001541elast,7921 TANNER WILLIAMS RD,SUITE H,,MOBILE,AL,36608,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001542,AMBER EYES OPTOMETRIC LLC/AMBER EYES OPT,USD,PH,1001542elast,6118 SE FEDERAL HWY,,,STUART,FL,34997,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001547,KARMA SPORTSFISHING LLC,USD,D,1001547elast,14724 N. HOLT BROTHERS LN.,,,PRESCOTT,AZ,86305,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001553,SUREWAY SUPERMARKET DBA WALTER H MAPLES,USD,LP,1001553elast,3209 HWY 1,,,GRAND ISLE,LA,70358,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001555,FISHERMAN'S TACKLE CORP DBA FISHERMANS L,USD,D,1001555elast,2838 GARRISON ST.,,,SAN DIEGO,CA,92106,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001556,DR. MICHAEL LOEFFLER MD PA,USD,PH,1001556elast,2100 E SAMPLE RD,SUITE 102,,LIGHTHOUSE POINT,FL,33064,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001559,HERMOSA HOSPITALITY GROUP DBA MAMMOTH LA,USD,PH,1001559elast,452 OLD MAMMOTH ROAD,,,MAMMOTH LAKES,CA,93546,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001436,RUSTY BUCKET BAITHOUSE,USD,D,1001436elast,5418 MAIN ST.,,,NEW PORT RICHEY,FL,34652,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001438,CAMELOT HILLS GROUP LLC DBA CAMP VERDE G,USD,D,1001438elast,285 CAMP VERDE ROAD E.,,,CAMP VERDE,TX,78010,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001439,ADECORAR LLC DBA BECHANTS MEN'S,USD,D,1001439elast,305 SOUTH MAIN ST.,,,BOERNE,TX,78006,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001447,TYLER CARPENTER SAMPLE RX-JC2,USD,E,1001447elast,1734 KOLBE TRL,,,NEW BRAUNFELS,TX,78130,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001497,URBAN EYE GALLERY DBA EYE DEPARTMENT,USD,PH,1001497elast,921 SW 16TH AVE,,,PORTLAND,OR,97205,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001502,"ISLAND OUTFITTERS, LLC",USD,D,1001502elast,235 E GULF DRIVE,,,ST. GEORGE ISLAND,FL,32328,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001503,"THE EYE SITE, INC DBA EYE SITE OPTICAL",USD,LP,1001503elast,5323 N MAIN ST,,,MISHAWAKA,IN,46545,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001504,GATES AUSABLE LODGE,USD,PH,1001504elast,471 S. STEPHAN BRIDGE RD.,,,GRAYLING,MI,49738,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001510,WHITE PINE GEAR EXCHNAGE & FLY SHOP LLC,USD,PH,1001510elast,118 S. JACKSON ST.,,,MOSCOW,ID,83843,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001511,CHRISTOPHER SMITH - SAMPLES ACCT TD1,USD,E,1001511elast,6 GRANT DR.,,,MONTAUK,NY,11954,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001513,MARINA SILCER SA DE CV,USD,PH,1001513elast,TABLAJE CATASTRAL 6241,S/N COLONIA YUCALPETEN,,PROGRESO,. ,97320,MEXICO,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001515,4 POINT SALES CASEY ARMSTRONG - SMPL CA1,USD,E,1001515elast,517 GLENHILL CIRCLE,,,CHATTANOOGA,TN,37415,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001525,STEVE RANDLE OD PLLC,USD,PH,1001525elast,307 MAIN ST SOUTH,,,AMORY,MS,38821,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001531,T&D SUPPLIES,USD,D,1001531elast,5656 HOLLAND PKWY,,,THE VILLAGES,FL,32163,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001535,LOCAL EYES CUSTOM OPTOMETRY,USD,PH,1001535elast,5701 BOBOLI LANE,STE 101,,LINCOLN,NE,68516,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001536,"BHEND FAMILY EYE CARE, PLLC/YOU AND EYE",USD,PH,1001536elast,2650 BROADWAY AVE S,STE 400,,ROCHESTER,MN,55904,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001560,BAYOU CITY FLY ANGLERS LLC,USD,D,1001560elast,8933 KATY FREEWAY,,,HOUSTON,TX,77024,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001561,THE TACKLE SHOP MAINE LLC DBA THE TACKLE,USD,D,1001561elast,204 US ROUTE ONE,,,FALMOUTH,ME,04105,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001562,SOULSURFER DBA SALTY'S BOARD SHOP (T1),USD,D,1001562elast,2712 DEVINE STREET,,,COLUMBIA,SC,29205,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001413,COLUMBUS BARRICADES INC DBA COLUMBUS BAR,USD,D,1001413elast,6228 MACON RD.,,,COLUMBUS,GA,31907,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001424,MANAKA OUTDOOR,USD,D,1001424elast,"CALLE AGOSTURA, QUINTA AKISI",EL MARQUES,,CARACAS,. ,1080,VENEZUELA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001426,MARSHALL MARINE SUPPLY,USD,D,1001426elast,13905 SHELL BELT RD.,,,BAYOU LA BATRE,AL,36509,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001448,JEEP DOG STX LLC DBA MOLLY'S BOUTIQUE,USD,PH,1001448elast,1104 STRAND STREET,STE 109,,CHRISTIANSTED,VI,00820,VIRGIN ISLANDS (U.S.),DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001449,STX ARCHERY & OUTDOORS,USD,PH,1001449elast,101 E. MAIN ST.,,,EDNA,TX,77957,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001450,HAPPINESS IS DBA BACKWATER PROVISION(T1),USD,D,1001450elast,2 BROOKSIDE CT.,,,ORMOND BEACH,FL,32174,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001451,"IDEAL EYES, OD, PLLC DBA IDEAL EYES OPTO",USD,D,1001451elast,2596 REYNOLDS RD,SUITE A,,WINSTON SALEM,NC,27106,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001466,SANDY POINT PROGRESSIVE SPORTS,USD,PH,1001466elast,3090 S. RIDGEWOOD AVE.,,,SOUTH DAYTONA,FL,32119,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001467,MARTIN OUTDOORS & TACKLE LLC,USD,PH,1001467elast,8925 E. HWY 20,TRLR 134,,CLAREMORE,OK,74019,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001468,ANGLERS EDGE MARINE LLC,USD,D,1001468elast,556 SW HARVEY GREENE DR.,,,MADISON,FL,32340,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001505,J RANDALL PARKER - SAMPLE ACCOUNT,USD,E,1001505elast,549 CEDAR DR.,PO BOX 32,,INDIAN RIVER,MI,49749,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001540,STANTON L ANDRIST + CASEY C BARTZ,USD,PH,1001540elast,MOORHEAD VISION ASSOCIATES,855 37TH AVE S SUITE E,,MOORHEAD,MN,56560,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001543,N&J ENTERPRISES INC DBA GORENFLO'S TACKL,USD,PH,1001543elast,119 BEACH BLVD.,,,BILOXI,MS,39530,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001563,MELICHER PC DBA ADVANCED OPTICAL,USD,PH,1001563elast,5465 MOUNTAIN IRON DR,,,VIRGINIA,MN,55792,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001564,BRENT L MIXON OD LLC,USD,PH,1001564elast,1713 E MULBERRY HWY 35,,,ANGLETON,TX,77515,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001566,BNR HOLDINGS LLC DBA HIGHPOINT OUTFITTER,USD,PH,1001566elast,14860 OH 13,,,THORNVILLE,OH,43076,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001567,SARZAC INC DBA BARNES STORE,USD,D,1001567elast,1332 BANKHEAD HWY,,,CARROLLTON,GA,30116,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001569,CLEMS BAIT AND TACKLE,USD,D,1001569elast,304 NORTH 9TH AVE.,,,ALPENA,MI,49707,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001570,F.K.G. MARINE RIGGING & FABRICATING N.V.,USD,PH,1001570elast,37 WELLINGTON RD.,,,COLE BAY,. ,.,SINT MAARTEN (DUTCH PART),DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001592,WRABAR LLC DBA LONG BAY POINTE BAIT & TA,USD,D,1001592elast,2109 W. GREAT NECK RD.,SUITE 101,,VIRGINIA BEACH,VA,23451,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001596,CLEARLY COASTAL LLC / CLEARLY COASTAL OP,USD,D,1001596elast,78 ARROW RD STE D,,,HILTON HEAD,SC,29928,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001599,JEFERSON DA SILVA,USD,PH,1001599elast,AVENIDA CORONEL LEVINO LOPES,,,TRES RACNHOS,. ,75720-000,BRAZIL,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001600,ISLAND VENTURES INC. DBA HAUL OVER,USD,D,1001600elast,7 SALEM ST.,,,NANTUCKET,MA,02554,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001601,"SURFARI, INC. DBA SURFARI",USD,D,1001601elast,88 BASS AVE.,,,GLOUCESTER,MA,01930,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001602,FLINT OAK,USD,PH,1001602elast,2639 QUAIL RD.,,,FALL RIVER,KS,67047,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001603,CINNAMON RAINBOWS SURF COMPANY,USD,PH,1001603elast,62 LAFAYETTE RD.,,,NORTH HAMPTOM,NH,03862,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001604,GRG LLC DBA GALLATIN RIVER GUIDES,USD,D,1001604elast,47430 GALLATIN RD,,,GALLATIN GATEWAY,MT,59730,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001605,ALSPAUGH'S BOUTIQUE BY KELLY ANNETTE LLC,USD,D,1001605elast,1409 MAIN STREET,,,SEABROOK,TX,77586,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001610,RAMBLE HOUSE,USD,PH,1001610elast,116 N MAIN ST.,,,CREEDE,CO,81130,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001611,"HOSS ARCHERY & OUTDOORS, LLC",USD,PH,1001611elast,3520 FM 723,SUITE A,,ROSENBERG,TX,77471,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001626,DBA SPEX,USD,PH,1001626elast,7588 HOSPITAL DR,,,GLOUCESTER,VA,23061,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001629,COLEMAN'S,USD,D,1001629elast,188 STATE HWY 147,,,ZAVALLA,TX,75980,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001630,OPTIMAL VISION OPTOMETRY LLC/RIVERSIDE F,USD,PH,1001630elast,11841 PALM BEACH BLVD UNIT 117,,,FORT MYERS,FL,33905,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001631,ROGERS REGIONAL EYE CENTER,USD,D,1001631elast,18901 GREENWELL SPRINGS RD,,,CENTRAL,LA,70739,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001632,S3 SPEX INC DBA SALLYS OPTICAL SECRETS,USD,PH,1001632elast,1419 EAST BLVD,,,CHARLOTTE,NC,28203,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001634,"GREAT BLUE HERON, INC",USD,PH,1001634elast,823 MASSACHUSETTS ST.,,,LAWRENCE,KS,66044,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001636,ELV LODGE LLC,USD,F,1001636elast,2020 NE 163RD STREET,,,NORTH MIAMI BEACH,FL,33162,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001653,WIDA OUTDOORS,USD,D,1001653elast,23835 HWY 40,,,ASTOR,FL,32102,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001671,SAGONA'S HARDWARE & SPORTING GOODS,USD,D,1001671elast,6081 HWY 1,,,PAINCOURTVILLE,LA,70391,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001672,COASTAL CHARTER & LODGING INC DBA PORT,USD,D,1001672elast,126 W COTTER AVE,,,PORT ARANSAS,TX,78373,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001583,BOBCAT'S BAIT & TACKLE INC,USD,D,1001583elast,12690 HWY 15,,,CLARKSVILLE,VA,23927,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001590,FELIPE LUIZ PIOVEZAN,USD,D,1001590elast,"RUA MARIA CINTO DE BIAGGI, 105",,,SOROCABA SAO PAULO,SP,18095410,BRAZIL,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001591,ISLAND LUMBER & HARDWARE,USD,D,1001591elast,213 54TH STREET,,,HOLMES BEACH,FL,34205,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001607,T. SPEX EYEWEAR INC/ON THE SEEWA,USD,PH,1001607elast,T SPEX ON THE SEEWAY,2580 STATE RTE 21,,CANANDAIGUA,NY,14424,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001608,SEEK EYE CARE,USD,PH,1001608elast,2160 ARBORETUM BLVD,,,VICTORIA,MN,55386,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001612,TELLURIDE FLYFISHING INC DBA TELLURIDE A,USD,PH,1001612elast,PO BOX 685,,,TELLURIDE,CO,81435,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001622,"BAY FLATS LODGE, INC",USD,D,1001622elast,391 BAYSIDE DR.,,,SEADRIFT,TX,77983,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001623,DELTA MERCANTILE AND HARDWARE,USD,D,1001623elast,109 EDMONDS AVE.,,,MCCRORY,AR,72101,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001648,TEXAS RIVER BOTTOM,USD,D,1001648elast,1400 WSW LOOP 323,SUITE 30,,TYLER,TX,75701,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001674,EAT MORE MULLET,USD,D,1001674elast,10191 STRONGFELLOW RD,SUITE 3,,SAINT JAMES CITY,FL,33956,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001677,SUNDAY MONDAY'S LLC DBA ANGLES SPORTS,USD,PH,1001677elast,463 MAIN ST.,,,LONGMONT,CO,80501,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001685,3C LAND & VENTURES LLC DBA DOUBLE C BOOT,USD,D,1001685elast,1610 S BROAD ST,,,COMMERCE,GA,30529,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001691,PUGLIA'S SPORTING GOODS,USD,D,1001691elast,1925 VETERANS MEMORIAL BLVD,,,METAIRIE,LA,70005,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001693,SOUTHPAW ARCHERY LLC,USD,D,1001693elast,1616 CRAWFORDVILLE HWY UNIT A,,,CRAWFORDVILLE,FL,32327,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001705,"CLEAR LAKE EYE CENTER, PLLC",USD,LP,1001705elast,17040 HWY 3,,,WEBSTER,TX,77598,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001580,SEA RESORT INTERNATIONAL - TURNEFFE ISLA,USD,D,1001580elast,440 LOUISIANA ST.,SUITE 1150,,HOUSTON,TX,77002,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001581,TORTUGAS FLAGLER BEACH LLC,USD,D,1001581elast,608 S. OCEAN SHORE,,,FLAGLER BEACH,FL,32136,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001589,FISHING NANTUCKET INC DBA FISHING NANTUC,USD,D,1001589elast,41 SPARKS AVE.,,,NANTUCKET,MA,02554,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001614,DR HENRY A HULL OPTOMETRIST/LANDA EYE CE,USD,PH,1001614elast,266 LANDA ST SUITE 100,,,NEW BRAUNFELS,TX,78130,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001628,FAMILY EYECARE ASSOCIATES OF MILLEDGEVIL,USD,D,1001628elast,DBA COLUMBIA OPTICAL CENTER,111 FIELDSTONE DR STE 100,,MILLEDGEVILLE,GA,31061,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001645,SOUTHERN HARDWARE INC.,USD,D,1001645elast,3305 US HWY 82,,,BRUNSWICK,GA,31523,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001646,TOTAL VISION PA,USD,LP,1001646elast,2836 ENTERPRISE RD SUITE 3,,,DEBARY,FL,32713,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001651,J3 COMPANY LLC,USD,PH,1001651elast,6600 HWY 27,,,COMFORT,TX,78013,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001652,CD OUTDOORS LLC,USD,PH,1001652elast,839 RAPPAHANNOCK DRIVE,,,WHITE STONE,VA,22578,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001667,SHALLOW WATER RESTORATION,USD,LP,1001667elast,1601 TIONIA RD.,,,NEW SMYRNA BEACH,FL,32168,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001668,GEARHEAD OUTFITTERS INC,USD,D,1001668elast,230 S MAIN,,,JONESBORO,AR,72401,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001669,"SIGHT CLEAR 2020, INC DBA 2020 OPTICAL",USD,LP,1001669elast,512 19TH ST N,,,BESSEMER,AL,35020,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001670,VISIONARY EYE CARE,USD,LP,1001670elast,400 WATER ST,,,EXCELSIOR,MN,55331,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001673,JESSICA JORDAN OD LLC DBA EYES THAT SMIL,USD,PH,1001673elast,1648 TAYLOR RD STE 413,,,PORT ORANGE,FL,32127,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001678,S3 SPEX CORNELIUS DBA SALLYS OPTICAL COR,USD,PH,1001678elast,20700 N MAIN ST,,,CORNELIUS,NC,28031,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001683,TENNESSEE RIVER OUTFITTERS,USD,PH,1001683elast,710B SOUTH BROAD ST.,,,SCOTTSBORO,AL,35768,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001692,SCRATCH GOLF-CRAFT FARMS GOLF CLUB,USD,LP,1001692elast,3840 COTTON CREEK CIR.,,,GULF SHORES,AL,36542,USA,DEFAULT,EN
DEFAULT,DEFAULT,GLOBAL,1001699,JEFFREY HARVIE - SPORT PROMO ACCOUNT,USD,LP,1001699elast,1674 TIONIA RD.,,,NEW SMYRNA BEACH,FL,32168,USA,DEFAULT,EN
DEFAULT,DEFAULT,GLOBAL,1001700,JEFFREY HARVIE - OPTICAL PROMO ACCOUNT,USD,LP,1001700elast,1674 TIONIA RD.,,,NEW SMYRNA BEACH,FL,32168,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001701,JEFFREY HARVIE - SPORT SAMPLES ACCOUNT,USD,E,1001701elast,1674 TIONIA RD.,,,NEW SMYRNA BEACH,FL,32168,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001585,XP HEALTH INC,USD,LP,1001585elast,969 INDUSTRIAL RD SUITE A,,,SAN CARLOS,CA,94070,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001606,TANNER OPTICAL INC/MURPHY EYE CENTER,USD,D,1001606elast,305 SHIRLEY AVE,,,DOUGLAS,GA,31533,USA,DEFAULT,EN
DEFAULT,"DEFAULT,DUCKS",GLOBAL,1001609,ANDERSON'S FLY SHOP INC DBA PLATTE RIVER,USD,PH,1001609elast,7400 STATE HWY 220,,,CASPER,WY,82604,USA,DEFAULT,EN
